"","x"
"1597","Tidak rekomend memesan via aplikasi ini, sudah pesan kamar dari pagi smp sore mau check in kamar tidak tersedia, voucher jg tidak diterbitkan. Ketika dihubungi customer service hanya minta maaf, tapi tidak ada solusi!!! Jgn tergiur selisih harga yg tidak sebanding dengan kesusahan di belakang, mengh...Ulasan LengkapTidak rekomend memesan via aplikasi ini, sudah pesan kamar dari pagi smp sore mau check in kamar tidak tersedia, voucher jg tidak diterbitkan. Ketika dihubungi customer service hanya minta maaf, tapi tidak ada solusi!!! Jgn tergiur selisih harga yg tidak sebanding dengan kesusahan di belakang, menghubungi cs buang pulsa yg tdk sedikit tanpa dapet solusi apa2. Sangat tidak profesional, mengecewakan"
"1598","Bagus. Banyak membatu backpaker buat cari hotel murah tapi nyaman."
"1599","Nice"
"1600","Sangat bagus"
"1601","👍"
"1602","Sangat menyenangkan"
"1603","MANTUL"
"1604","Untuk aplikasi nya tolong di perbaiki lh, sudah trasnfer tp ga da keterangan di aplikasi untuk konfirmasi pembayran, jd sudH bayar di keterangn nya masih menunggu pembayaran untung da kiriman di gmail bukti pembayran nya."
"1605","Sangat membantu banget,,,terimakasih Airy"
"1606","Tq airy."
"1607","Ok"
"1608","Mantab"
"1609","good aplication"
"1610","Good"
"1611","Moga kedepan nya utk promo, minimum transaksi nya lebih bisa di jangkau, utk app nya bagus recomended guys"
"1612","Airy keren abis..harga lebih murah dpt diskon lgi hehehe"
"1613","Mantapppppppp"
"1614","Very great"
"1615","Mantap"
"1616","Mudah digunakan, harga terjangkau."
"1617","Sangat membantu dlm mencari hotel"
"1618","Siip"
"1619","Booking tiket pesawat dan hotel ga ada kendala..."
"1620","Good app"
"1621","Cepat mendapat hotel pilihan"
"1622","Majekeksl"
"1623","Mantul"
"1624","Apk sangat bagus"
"1625","💎💎💎"
"1626","Makasih airy sudah memberikan solusi disaat sedang kebingungan cari penginapan"
"1627","Kurang tenaga Room boy nya"
"1628","Baik bersih ramah murah"
"1629","Respon cepat"
"1630","Mantap"
"1631","r Riff tidurku gr tepung ttyui"
"1632","👍👍👍"
"1633","Oke"
"1634","Mudah dimengerti"
"1635","Ok markotop"
"1636","Cepat"
"1637","Yayayaya"
"1638","Maaf baru bisa kasih 1 bintang dulu,semoga aplikasinya semakin baik dan lancar.nanti klu sudah aku puas pasti aku beri 5 bintang"
"1639","Good"
"1640","Terbaik"
"1641","Oke"
"1642","bagus"
"1643","Airy mantap"
"1644","Good"
"1645","Saya senang menggunakan airy mksh"
"1646","Good"
"1647","Proses cepat"
"1648","Sang at bagus"
"1649","Airy keren.."
"1650","well"
"1651","Lebih praktis"
"1652","Pesan hotel dimanjakan dg Airy diskon besar"
"1653","mantap. bersih.rapi.nyaman.kasir nya lumayan baik"
"1654","Cukup memuaskan...."
"1655","Ok"
"1656","Jadilah star up no 1 dinegeri ini"
"1657","Sangat membantu"
"1658","Good"
"1659","Buat pelayanan bagus customer kasih arahan jga enak tapi sayang Sy dah 4 kali pake airy tpi lom dapet kupon promo"
"1660","Ok"
"1661","Thx yaaaa"
"1662","Menyenangkan"
"1663","👍👍👍👍👍👍👍👍"
"1664","Nice"
"1665","Sangat nyaman dan aman"
"1666","😊"
"1667","Baik"
"1668","Bagus.Lebih baik lagi klo promox tanpa batas minimal pembelian"
"1669","Sangat baik"
"1670","Aplikasi mantap, sangat bermanfaat"
"1671","Puaassss"
"1672","Membantu sekali"
"1673","Cuco tempatnya"
"1674","Bagus"
"1675","Keren"
"1676","Pasilitas ok,, bersaing harga kamar dgn penginapan lain, mantul"
"1677","Ok"
"1678","baik"
"1679","Mudah, murah dan memuaskan"
"1680","Mantap"
"1681","Kenapa airy gabisa sama sekali ada kebijakan refund ya? Padahal saya belu chek in, lalu saya hub cs nya mau cerita kronologi nya malah dimatiin gitu aja kaya gamau ngeladenin nada bicaranya juga, aplikasi kurang recommended tolong cs nya harus ramah sama customer ya saya kecewa banget!!!!"
"1682","harga sewa yg murah kenyamanan yg tak kalah sama hotel2 bintang"
"1683","Ssangat membantu saya utk boking tiket pswt"
"1684","Ditambah lagi donk ditempat""& daerah .. Biar mudah menemukan airy + banyakin diskon 😊 Pokonya ok rekomend bgt 😆"
"1685","Ok"
"1686","Blm bisa online check on"
"1687","Airy is the best"
"1688","Terpercaya"
"1689","Luar biasa"
"1690","Exelent"
"1691","Bagus nih"
"1692","Mana koin 8ball nya om"
"1693","Bagus"
"1694","Ok"
"1695","Okkk"
"1696","Puuas"
"1697","Santuy"
"1698","Mantap, bersih, pelayanan baik"
"1699","sangat membantu, apalagi kalau saat ada promo.. terimakasih airy"
"1700","Ui"
"1701","Bagusss😍😍"
"1702","Proses untuk pesan pesawat sngat mudah, terimakasih airy"
"1703","Mantappp..byk promo"
"1704","Mudah dan gampang selalu ada flas sale"
"1705","Bagus sekali"
"1706","Nice"
"1707","Sangat membantu"
"1708","Ok"
"1709","Oke"
"1710","Bagus deh pokoknya airy"
"1711","Ok lah"
"1712","Good Good Good"
"1713","Suka samma airy 😊"
"1714","Hrga dan fasilitas oke buat backpack"
"1715","Jos, Booking tgl 22 Des 2019 di apk2 lain dpt harga mahal.. Dsni dpt harga 84rb/mlm. Joss pkknya."
"1716","Baik dan propesional"
"1717","simpeln mudah apalagi bisa pakai gopay, cepet bn enak"
"1718","Mantaaaap...harga hotel murah2 n fasilitas juga oke 👍👍👍"
"1719","Airy itu buat saya sangat membantu sekali untuk memudahkan dlm pemesanan kamar hotel & tiket pesawat .Selain itu harganya yg sgt terjangkau..kamar nyaman harga aman dijamin anda puas dg Airy.Sukses selalu bt Airy."
"1720","Gampang dan mudah cari tiket pesawat..."
"1721","Cs sangat tidak bisa membantu"
"1722","Seru banget nyaman tempatnya"
"1723","Memudahkan dalam mencari hotel yg murah di sekitar lokasi yg akan dikunjungi."
"1724","Good BO"
"1725","Sangat membantu klo pas nyari ticket pesawat"
"1726","Alhamdulillah lebih memberi kemudahan."
"1727","Mantap 👍👍👍"
"1728","Guampangggggggggggg bangetttttttt pakenya"
"1729","Kamar bersih dan rapih"
"1730","cukup bagus"
"1731","Mantap"
"1732","Klo pesen tiket ok, tp klo mau refund via aplikasi masih kesulitan."
"1733","Bahud"
"1734","Apilkasi ini snagt buruk mau beli tiket untuk bayi sngat sulit m nama aja di persulit smpe haraga tiket naik Hrganya.sdg diketik namanya msih blng 12 krakter sdh buat msih bls kya gitu.jd tdk berbobot.buat aku jengkel yg ada nmr tiket mahal"
"1735","Kerenn,aplikasinya emang sebagus itu,kita dapat potongan harga+voucher,awalnya tau dari teman,iseng""sekali beli tiket disini eh malah kesenengan karna murah banget"
"1736","Oke"
"1737","Coba dlu guy's Klo ok di tambahin bintangnya"
"1738","Diskonnya sangat membantu, kalo bisa ditambah ya."
"1739","Apik"
"1740","Sip"
"1741","Perbaiki aplikasi nya, saya sudah membayar di bank tetapi di aplikasinya tulisannya masih menunggu pembayaran"
"1742","Nipu aja lu"
"1743","Kamar ok,harga ok,aplikasi ok juga,sukses selalu AIRY😊🙏🙏🙏🙏😻"
"1744","Ok"
"1745","Saya puas"
"1746","hotelnya bagus2, hargnya terjangkau. servicenya juga oke"
"1747","good airy roms"
"1748","good"
"1749","Wokeeeh buat kualitas dan ramah di kantong"
"1750","Murah banget sih ..... Dan nggak ribet"
"1751","Bagus. Sangat membantu"
"1752","Mantap"
"1753","Sangat membantu"
"1754","baik pelayanannya, nyaman kamar nya, semoga next gaada kejadian seperti ulasan-ulasan cust lainnya, dan makin banyak promo nya, bingung mau pulang tengah malam? udah ngantuk tapi perjalanan masih jauh? airyrooms aja."
"1755","Wikwikjos"
"1756","Tiket sangat bersaing"
"1757","Bagus puas murah jga poko nya toopp"
"1758","Memuaskan"
"1759","qa"
"1760","Kirain international ehh ternyata setelah diinstal malah domestik"
"1761","Mantul😍"
"1762","Harga murah diantara yang lain'nya"
"1763","Mantul"
"1764","Mudah mencarinya."
"1765","Bagus.murah"
"1766","Simple dan nyaman"
"1767","Ok"
"1768","Sangat membantu ketika bepergian"
"1769","Sanagat membantu."
"1770","Good pokoknya"
"1771","Incredible"
"1772","Good"
"1773","Tiketnya lebih murah dari aplikasi lain."
"1774","Good"
"1775","Okeh pokoknya"
"1776","Good respone"
"1777","Info reservasi for you"
"1778","Mantap"
"1779","Baru coba pesan, ternyata cukup bagus dan mudah"
"1780","Memuaskan"
"1781","Murah murah hotelnya dan pasti nyaman bgt.. App nya ga berat"
"1782","Harga bersahabat untuk anak rantau mah.. Semoga semakin banyak promo yah hehe"
"1783","Mantab pokoknya lebih murah"
"1784","Sangat membantu"
"1785","Ok bagus"
"1786","Tau lah gelap."
"1787","Sangat murah saya suka"
"1788","Mntulps"
"1789","Mantap airy. Recomend dech. Sukses slalu yaa"
"1790","Oke"
"1791","tempatnya sangat nyaman dan bersih karyawannya ramah..jefry airy"
"1792","Harga terbaik"
"1793","Cepat tanggap"
"1794","Pesan tiket dari Airy, memang ok. Gak pakai ribet."
"1795","Mudah, harga bersaing"
"1796","Sangat bagus"
"1797","Aishhh ngapain kirim email promo kalo toh promonya cuma berlaku di kota2 tertentu, manado gak ada promonya gak usah kirim imel promo.,,,"
"1798","Mantapp.."
"1799","Good penginapan"
"1800","Murah baangat respon nya cepat, klo bisa sich untuk penerbangan lion sering2 aja ada potongan 500k jgn hanya maskapai garuda dkk"
"1801","Mantap"
"1802","Harga murah sibanding melalui aplikasi lain khususx pwnginapan"
"1803","Mantap"
"1804","Useful for vacation"
"1805","Susah buka aplikasinya"
"1806","Tampilan aplikasinya bagus, cuma layanan hotelnya yang masih sedikit."
"1807","Bintang yang bicara"
"1808","Good"
"1809","Bagus"
"1810","pelayanan cepat"
"1811","Mudah,cepat"
"1812","Bersaing harganya"
"1813","relatif murah dalam harga"
"1814","Nyaman"
"1815","Ok"
"1816","harga tiket lebih murah"
"1817","Aplikasinya bermanfaat, pesan tiket cepat semoga di bandaranya juga cepat prosesnya."
"1818","Terbantu sekali, dan banyak diskon"
"1819","Pokoknya tidak menyesal di hotel ini ..anakku suka bngt krn desain dan warna2 catnya ..serta bangku2nya yg unik dan lucu bngt...jauh2 daei jakarta ke bandung ...thx yaa"
"1820","Nyaman enak smuanya"
"1821","Mantaaaap"
"1822","yuhuuuu u yhhih"
"1823","Traveling jadi nyaman."
"1824","Mantap"
"1825","Keren"
"1826","Bagus"
"1827","Mantapsss..."
"1828","Termurah"
"1829","Mantap"
"1830","Baik sekali"
"1831","Good"
"1832","Ok"
"1833","The best"
"1834","Memalui airy saya mencari hotel lebih mudah"
"1835","Good"
"1836","Aplikasi simpel buat pesat tiket pesawat. Kelemahan jaringan hotel belum banyak pilihan di beberapa kota. Opsi pembayaran Bank BRI perlu diadakan lagi agar lebih mudah proses pembayaran bagi pengguna BRI."
"1837","🤗"
"1838","Cukup nyaman buat istirahat fasilitas oke dan terjangkau"
"1839","Mantap"
"1840","Puas banget deh dari dulu kalau mau kemana2 tinggal buka airy aja harganya super murah lgi puas banget pokok nya"
"1841","Sangat membantu dalam hotel"
"1842","Sangat membantu sekali.terima kasih"
"1843","Keren banget dan mantap arga murah dan berkualitas tempatnya ."
"1844","Good app"
"1845","Top"
"1846","lancar, mudah, miurah"
"1847","Aplikasi nya mantap bor... 👌"
"1848","Oke"
"1849","Nice"
"1850","Mantapp"
"1851","Paling murah tp kualitas terjamin, good quality dan gak ribet"
"1852","Mantap"
"1853","Bermanfaat sekali cun...."
"1854","Membantu sekali ketika butuh tempat stay, apalagi kalau sering flashsale makin mantap"
"1855","Nice good, lebih banyak bikin promo ya"
"1856","Good"
"1857","Maantaaap"
"1858","Sangat puas layanan after salesnya keren sangat cepat responnya utk cek etiket siipp dahhh"
"1859","pelayanan okey"
"1860","Mantap"
"1861","Good murah.."
"1862","Lumayan nyaman.."
"1863","Lebih mudah mudah pesen hotel dr jauh2 hari dgn harga yg terjangkau"
"1864","Aplikasi yang sangat membantu para traveller untuk bisa menikmati harga kamar yang terjangkau dengan fasilitas yang sangat oke. Thumbs up 👍"
"1865","terutama d kamar mandi toilet jarang ada yg bersih"
"1866","Keren"
"1867","Tidak mempersulit customer dan beberapa tempat yg pernah saya singgahi overall worth it."
"1868","Selalu langganan disini.. engga mengecewakan .. ga kayak sebelah si R , Pertahankan.. semoga dikasih diskon terus"
"1869","Goog"
"1870","Sangat terbantu sekali saya...biayanlebih hemat..terdpaat dimana mna..bnyaj diskon nya lagi...puas menggunakan airy..semoga semakin jaya dan tambah bnyak diskon promo nya👍👍"
"1871","selalu jadi pelarian pertama di kala ingin bertemu mas mas joget"
"1872","Puas bnget pake airy, GAK mau pake yg lain"
"1873","Good service"
"1874","Gak ribet"
"1875","good and nice, cheaper"
"1876","Alhamdulillah,suka pelayanan airy,smoga seterusnya."
"1877","Bagus"
"1878","Good"
"1879","Okeeee"
"1880","Ok"
"1881","mantap,ga ribet😇"
"1882","Baguslah bos untuk fasilitas kamar..tmpat dan juga service nya... Pokokeee murah Dan good job for you Airy nya... And don't forget for ditingkat kan lg dah untuk semua sarana&prasana nya y bos"
"1883","Harga terjangkau, terima kasih airy"
"1884","Mantul"
"1885","Mantap lagi top"
"1886","Siip"
"1887","Bagus euyyy"
"1888","Bisa dapet hotel murah tapi gak murahan, senang nyaaaa... tp kenapa ya kadang kode discount nya gk bisa di pake padahal masih valid tgl nya"
"1889","Sangat bagus"
"1890","Murah banget"
"1891","Mantap, jd lebih mudah"
"1892","sangat membantu dan bagus.... tp skarang air asia gk ada.... kalau bisa tolong dong air asia ada lg.."
"1893","Puas"
"1894","Bagus"
"1895","👍👍👍"
"1896","Senang dngn airy Tp ribetnya klw mw cari hotel yg kita tw di pencarian alamatnya harus lengkap .. alamat dan namanya hrus lengkap ada nomer nya jg .. dan saya kadang klw nyarinya hanya nama hotel nya ajj heheh . Semoga besok2 bisa cari dngn gampang yaa"
"1897","Oke"
"1898","Sangat membantu"
"1899","Baru kali ini ya airy sungguh mengecewakan. Saya datang jauh2 ke lokasi hotel yang sudah saya pesan jauh2 hari. Giliran hari H nya malah relokasi jauh banget dari tempat awal order. Tengah malam semua bayangin. Motor kagak bawa, mobil kagak ada. Ngehubungi pihak airy malah di oper sini-sana. Mana ta...Ulasan LengkapBaru kali ini ya airy sungguh mengecewakan. Saya datang jauh2 ke lokasi hotel yang sudah saya pesan jauh2 hari. Giliran hari H nya malah relokasi jauh banget dari tempat awal order. Tengah malam semua bayangin. Motor kagak bawa, mobil kagak ada. Ngehubungi pihak airy malah di oper sini-sana. Mana tanggung jawabnya pihak airy??"
"1900","Lebih efisien & harga tiket pesawatnya pun jauh lbh murah dibandingkan yg lain... Tengkyu Airy"
"1901","Aplikasi paling buruk ...ga akan kesini lagi di lempar sana sini ..ga jelas dah masuk pembayaran malah ga masuk di lempar dari airy satu ke tempt lain..cs nya di TLP ga bisa penjaga nya juga ga ada tangung jawab ..pokok ga akan pernah w rekomendasi ke teman atau rekan rekan mendingan ke redzdorrz at...Ulasan LengkapAplikasi paling buruk ...ga akan kesini lagi di lempar sana sini ..ga jelas dah masuk pembayaran malah ga masuk di lempar dari airy satu ke tempt lain..cs nya di TLP ga bisa penjaga nya juga ga ada tangung jawab ..pokok ga akan pernah w rekomendasi ke teman atau rekan rekan mendingan ke redzdorrz atau oyo dari pada airyga jelas .. ..auto unistal ..pelayan dan tempat terburuk .."
"1902","Puas sangat membantu lebih murah dari sebelah"
"1903","Thanks bgt. Dengan adanya aplikasi airy rooms tiket peswat dan hotel.. membuat saya lebih mudah dan semakin bnyak diskon ny.."
"1904","mantap"
"1905","Byk promo airy mantap"
"1906","Mantap"
"1907","Bagus"
"1908","Server error terus Gabisa booking"
"1909","Mudah digunakan, layanannya juga keren"
"1910","Bagooosssss"
"1911","Puasss bgt sekali pesen pke kodepromo bpjs dpt diskon 20%.terIma kasih Airy😄"
"1912","Bagus bisa di proses cepat"
"1913","Mantuull"
"1914","Mantap. Banyak promo seru dan pelayanan ramah"
"1915","Bagus"
"1916","Memuaskan"
"1917","Oke"
"1918","Sementara untuk pertama kali kesannya memuaskan, cepat sekali eticketnya terbit setelah di transfer"
"1919","Pesan tiket paling cepat dan slalu lebih murah dan begitu pula hotel yg disediakan memuaskan"
"1920","bagus"
"1921","Tolong ditingkatkan lagi ya agar check in bisa dibawah jam 2"
"1922","Nice"
"1923","Besih nyaman dan aman"
"1924","Sangat memuaskan, dan harga lebih murah dari toko sebelah"
"1925","Aplikasinya mudah dipakai"
"1926","Mantap"
"1927","Pilihan Kamar Banyak...Harga Bersaing.."
"1928","Ok"
"1929","Mantul"
"1930","Mantap cocok di kantong utk nginap keluarga"
"1931","Layanan sangat jelek, refund dana kita yg gagal booking hotel, harus menunggu diatas 5 hari kerja,,, Zaman sdh teknologi jaringan 5G, teknologi perbankan e-banking, mobile banking, sebegitu canggihnya, tp layanan kembali ke zaman batu, berbelit belit, ribet cuy...."
"1932","R bc SE SZ CRV see sexed"
"1933","Kamarnya bagus2 standar kenyamanan bintang 3 harga murah... sangat membantu"
"1934","Bagus murah"
"1935","Sangat membantu"
"1936","Lancar, aman."
"1937","Pelayanannya bagus.fungsinya sangat mudah di pahami"
"1938","good recommend 🖒"
"1939","Mantab"
"1940","Di ijo hotel bali nyaman banget sesuai apl"
"1941","Menguntungkan sekali ..."
"1942","Bagus sangat membantu"
"1943","Mudah di pahami aplikasi nya, dan harganya murah2 👍🏼👍🏼👍🏼"
"1944","Harga lebih murah dari aplikasi lain, lumayan klo berangkat sekeluarga...."
"1945","Mantap"
"1946","Ok"
"1947","Banyakin promonya ya om, sukses"
"1948","Mantappp"
"1949","Diskonnya besar,ga pernah kecewa dengan harga yg terjangkau bangettt,trima kasih banyak airy"
"1950","Voucher lambat terbit di app pada pesanan"
"1951","Mantap"
"1952","Aplikasinya mudah dan bagus"
"1953","keren banyak promonya"
"1954","Very helpful people."
"1955","😊"
"1956","Mempermudah cri penginpan"
"1957","Kamar bersih dan nyaman"
"1958","Mantaaabbb"
"1959","Memuaskan.murah.bersih.mudah d cari"
"1960","Bagus sy suka kamar yg selama ini sy pakai...mhn d tingkat kan lagi pelayanannya biar seperti bintang 5 hehehe"
"1961","Sip"
"1962","Memuaskan"
"1963","Mantap"
"1964","😎"
"1965","Siip...."
"1966","Prosesnya cepat dan mudah. Tolong diskon harga tiketnya diperbanyak. 👌"
"1967","Good app"
"1968","Mantap"
"1969","Sangat bagus"
"1970","Mantab"
"1971","Sesuai aplikasi kakak 😁😁"
"1972","Bagus"
"1973","Promonya mantap"
"1974","Menyenangkann"
"1975","Ok"
"1976","kualitas & fasilitas kamar sangat baik ..."
"1977","Mantap"
"1978","Sangat membatu bangt kalo lagi ada kerjaan di luar bsa buat tmpat istrahat... Tempat ya nyaman harga ya pun terjangkau dan banyak juga promo ya...tgl brp pun boking tempat ya membatu dompet juga..."
"1979","Bagus ok"
"1980","banyak promo"
"1981","Harganya mantap"
"1982","Ok , memuaskan"
"1983","bagus dan hotel budget sangat membantu.."
"1984","Mantul"
"1985","Cari.hotel.murah"
"1986","mantap"
"1987","nice"
"1988","Mantab ... Pelayanan memuaskan dan penginapan bagus"
"1989","Sangat mudah & hemat ber malam di beberapa kota di Indonesia dgn fasilitas Airy room"
"1990","Senang bisa discount 😘"
"1991","Mantap"
"1992","Cara cetak tiket bisa gk?"
"1993","Aplikasi kerennn,, sukses terus buat Airy"
"1994","Bagus"
"1995","Mantapz"
"1996","Awesome..recommended tiket online, selalu rekomendasikan utk rekan dan keluarga"
"1997","Good app"
"1998","Ingin memcoba booking"
"1999","Ok sering2 kasi voucher"
"2000","Murah guys"
"2001","berguna disaat app lain nyari untung bnyakkk airy harga stabill"
